wb-id,user-id,user-name,user-rank,clean_content,full_content,forward,comment,like,created at,relative time
4473748332099313,2251741220,让我住在你的眼睛里,42, 我的天哪 为什么会这样 救救武汉市民吧 全国各地大吨大吨的物资都往武汉运 结果市民还是买不到菜或者买的超高价菜 这可让人怎么活啊 没钱的怕是要在家活活饿死 有钱的光靠买生活必需品都得花超出平常的一大笔钱 况且这是一场不知道何时才能结束的战争 难道还要让活着的正常人也陷入绝望中吗 领导们 能不能开动你们智慧的脑筋想想办法 民生问题也是当前必须关注和得到改善的重点问题啊,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a> 我的天哪 为什么会这样 救救武汉市民吧 全国各地大吨大吨的物资都往武汉运 结果市民还是买不到菜或者买的超高价菜 这可让人怎么活啊 没钱的怕是要在家活活饿死 有钱的光靠买生活必需品都得花超出平常的一大笔钱 况且这是一场不知道何时才能结束的战争 难道还要让活着的正常人也陷入绝望中吗 领导们 能不能开动你们智慧的脑筋想想办法 民生问题也是当前必须关注和得到改善的重点问题啊",0,0,4,1582111772.664158,59分钟前
4473748004988008,5509184536,尹茕欢,9,非要饿死老人才重视吗？/**/魔幻现代社会 ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>非要饿死老人才重视吗？<br />魔幻现代社会 ",0,0,4,1582111778.598355,1小时前
4473747979733581,3853706803,卡西卡西卡yu,40,我来这个话题下看看武汉真正的民生情况。有时候繁华盛世下真正的生活没有那么美好。就像我在上海我会关注 这个话题，为这个话题下的小伙伴感到不可思议。上海是中国的上海，在我心里面是非常讲法度和公平性的地方，现在怎么成了小门小户的小家子气的感觉。,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>我来这个话题下看看武汉真正的民生情况<span class=""url-icon""><img alt=[挖鼻] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_wabishi-842338e697.png"" style=""width:1em; height:1em;"" /></span>。有时候繁华盛世下真正的生活没有那么美好。就像我在上海我会关注<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%B8%8A%E6%B5%B7%E5%B0%8F%E5%8C%BA%E4%B8%8D%E8%AE%A9%E8%BF%9B%23&extparam=%23%E4%B8%8A%E6%B5%B7%E5%B0%8F%E5%8C%BA%E4%B8%8D%E8%AE%A9%E8%BF%9B%23"" data-hide=""""><span class=""surl-text"">#上海小区不让进#</span></a> 这个话题，为这个话题下的小伙伴感到不可思议<span class=""url-icon""><img alt=[哼] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_heng-fe4c7da3e7.png"" style=""width:1em; height:1em;"" /></span>。上海是中国的上海，在我心里面是非常讲法度和公平性的地方，现在怎么成了小门小户的小家子气的感觉。",0,6,7,1582111782.131259,1小时前
4473700349039348,2970936350,我只想被淘宝清空购物车,37,原本都不想发微博的/**/看到这条消息又真的心颤了一下，你说年轻人会使用智能手机的还好一点，那请问那些不会使用手机，那些上了年纪的独居老人呢？哪里来的消息告诉他们哪里可以买到菜啊？看到了领导来到了百步亭社区，也拜托再来关注一下这些老人们的问题吧，这问题很日常，拜托关注一下少数群体，老年群体吧,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>原本都不想发微博的<br />看到这条消息又真的心颤了一下，你说年轻人会使用智能手机的还好一点，那请问那些不会使用手机，那些上了年纪的独居老人呢？哪里来的消息告诉他们哪里可以买到菜啊？看到了领导来到了百步亭社区，也拜托再来关注一下这些老人们的问题吧，这问题很日常，拜托关注一下少数群体，老年群体吧",0,0,26,1582111783.670108,4小时前
4473299960863467,7382275093,该用户已撤回,0, 这个话题下面点开触目惊心的。你们说一句工作不到位就过去了，别人是真的拿命在扛啊 ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a> 这个话题下面点开触目惊心的。你们说一句工作不到位就过去了，别人是真的拿命在扛啊 ",33,7,14,1582111787.968115,3小时前
4473746964379584,2584347685,远歌Kaiyan,29,/**/昨天饿了吗上还能点到中百罗森，今天超市都关门了..../**/我妈为了拿业主自己团购的菜今天下楼了五趟，比过去一个月下楼次数还多/**/几天前我还在幻想生日的时候能有蛋糕恰，现在在骂自己在家里呆了这么久还没认清武汉的魔幻现实 ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a><br />昨天饿了吗上还能点到中百罗森，今天超市都关门了....<br />我妈为了拿业主自己团购的菜今天下楼了五趟，比过去一个月下楼次数还多<span class=""url-icon""><img alt=[嘻嘻] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-813ededea2.png"" style=""width:1em; height:1em;"" /></span><br />几天前我还在幻想生日的时候能有蛋糕恰，现在在骂自己在家里呆了这么久还没认清武汉的魔幻现实 ",0,5,7,1582111791.252136,1小时前
4473746368586270,3819492519,这里诗歌,14,非武汉市的孝感县城也是，昨天都不让出门了，然后要求统一发给采购员买，那个价格你们也应该想象得出来，然后自己县里的农民的菜也卖不出去。最主要的是，我们家要没煤气了你说绝不绝望，我爸不会填那个网上统一买菜表大早上喊我起来填，从早上到下午终于送来了，虽然很多菜买不到但是有就行，但是我家要没煤气了你说绝不绝。哦对了我家都是我填，那没有年轻人的家怎么买菜？,"非武汉市的孝感县城也是，昨天都不让出门了，然后要求统一发给采购员买，那个价格你们也应该想象得出来，然后自己县里的农民的菜也卖不出去。最主要的是，我们家要没煤气了你说绝不绝望，我爸不会填那个网上统一买菜表大早上喊我起来填，从早上到下午终于送来了，虽然很多菜买不到但是有就行，但是我家要没煤气了你说绝不绝。哦对了我家都是我填，那没有年轻人的家怎么买菜？<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>",0,2,3,1582111793.551508,1小时前
4473287092632558,6637704216,苟活就是胜利,9,窥一管而知全豹斑，看看这个老爹爹就知道武汉人现在的处境。  ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>窥一管而知全豹斑，看看这个老爹爹就知道武汉人现在的处境。 <a data-url=""http://t.cn/A6ho3Nq7"" href=""https://video.weibo.com/show?fid=1034:4473286986235927"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">苟活就是胜利的微博视频</span></a> ",0,0,0,1582111797.829583,1小时前
4473744820629334,2784239020,barraquito,14, 看了这个话题的实时，不知道说什么。 ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a> 看了这个话题的实时，不知道说什么。 ",0,1,1,1582111803.544117,1小时前
4473744649043512,6932760277,永不回头的春日,9,能不能关注一下硚口和全武汉老城区啊，这么大一片地方就六个基层人员，老城区没有电梯大多还是小高层，工作人员爬楼也很不容易啊做排查什么的。然后老城区没人组织团购，大多也是中老年人住，很多老年人都是现在吃以前种在天台上好玩的那些菜了送菜软件不送老城区，外卖也不太敢点。我爸办了通行证，但是不知道现在超市对不对个人开放啊，能不能一刀切的情况下保证民生啊，那么多人乖乖配合不是等死啊。幸好我家还有点速冻食品，那那些老年人，独居的，务工的没人管是要被活活饿死吗,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>能不能关注一下硚口和全武汉老城区啊，这么大一片地方就六个基层人员，老城区没有电梯大多还是小高层，工作人员爬楼也很不容易啊做排查什么的。然后老城区没人组织团购，大多也是中老年人住，很多老年人都是现在吃以前种在天台上好玩的那些菜了<span class=""url-icon""><img alt=[跪了] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guile-7b3e474f7f.png"" style=""width:1em; height:1em;"" /></span>送菜软件不送老城区，外卖也不太敢点。我爸办了通行证，但是不知道现在超市对不对个人开放啊，能不能一刀切的情况下保证民生啊，那么多人乖乖配合不是等死啊。幸好我家还有点速冻食品，那那些老年人，独居的，务工的没人管是要被活活饿死吗",5,0,1,1582111807.964725,1小时前
4473742266853416,1857890820,勤劳猫咪大人,14,没有社区组织团购，社区也不管我们  ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E6%97%A5%E8%AE%B0%23&isnewpage=1"" data-hide=""""><span class=""surl-text"">#武汉日记#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>没有社区组织团购，社区也不管我们 <a data-url=""http://t.cn/A6ho4d67"" href=""https://weibo.com/p/2313474473242382369049?"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2016/11/23/433/wenda_icon_default.png'></span><span class=""surl-text"">你们那的购物还方便吗?几天可以出一次门？</span></a> ",0,0,0,1582111810.551785,1小时前
4473742124262581,5752369934,牛昕乳_,37,/**/ /**/🈚️几把语/**/ 独居女孩想说的太多 /**/总结：无几把🌧️  ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a><br /> <br />🈚️几把语<br /> 独居女孩想说的太多 <br />总结：无几把🌧️ <a data-url=""http://t.cn/R2WxQOQ"" href=""http://weibo.com/p/1001018008642010000000000"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">武汉</span></a> ",0,0,1,1582111814.557898,1小时前
4473741943531801,1731585921,214_婕,28,现在社区和超市都组织了配送和团购，不出小区也能选到需要的商品，生活保障没问题。  ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E6%97%A5%E8%AE%B0%23&isnewpage=1"" data-hide=""""><span class=""surl-text"">#武汉日记#</span></a>现在社区和超市都组织了配送和团购，不出小区也能选到需要的商品，生活保障没问题。 <a data-url=""http://t.cn/A6ho4d67"" href=""https://weibo.com/p/2313474473242382369049?"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2016/11/23/433/wenda_icon_default.png'></span><span class=""surl-text"">你们那的购物还方便吗?几天可以出一次门？</span></a> ",1,1,0,1582111816.230315,1小时前
4473741314846032,6626699271,炙炎0416,9,一群蠢货犯的错误，为什么要一群无辜的人买单，这个错要多久他们才能改正， ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>一群蠢货犯的错误，为什么要一群无辜的人买单，这个错要多久他们才能改正， ",0,0,4,1582111820.575867,1小时前
4473741293649841,1291614907,奥特还是印都可以,9,封闭式管理了现在。每天都是小区物业帮忙订购。能不能有个app可以给他们使用。减轻他们的工作压力和工作强度。 目前靠微信一笔笔记在本子上在下单的几百几千户挺不容易的。。  ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>封闭式管理了现在。每天都是小区物业帮忙订购。能不能有个app可以给他们使用。减轻他们的工作压力和工作强度。 目前靠微信一笔笔记在本子上在下单的几百几千户挺不容易的。。 <a data-url=""http://t.cn/R2WxQOQ"" href=""http://weibo.com/p/1001018008642010000000000"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">武汉</span></a> ",0,1,7,1582111826.061627,1小时前
4473704962149235,3920754687,R3_1219,46,/**/关注一下不会上网的老年人吧，小区不让出去，外面的小店全部要求关门，超市只对公不对私，老年人还能买到什么啊？！还不如强行出小区被抓去集体隔离，一天50块好歹有吃的！/**/大家网上看到的超市套餐很划算吧？很多社区根本买不到，因为超市配送车辆不够，需要社区自己负责托运和分配，好多社区就不组织了，业主只能联系到愿意配送的私人餐饮或农场，价格贵质量没保障就算了，有时候还会被举报，买个一两次就买不到了！今天我们楼下水果店老板去进货还被抓了（还好社区出面给办了证现在放出来了）/**/慢性病人也是，只有去医院看病能出门，但是家里没车就算完了。买药只能和自己找药店老板在铁栅栏交易，不能用医保卡，手机支付，这要是独居老人怎么办？,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a><br />关注一下不会上网的老年人吧，小区不让出去，外面的小店全部要求关门，超市只对公不对私，老年人还能买到什么啊？！还不如强行出小区被抓去集体隔离，一天50块好歹有吃的！<br />大家网上看到的超市套餐很划算吧？很多社区根本买不到，因为超市配送车辆不够，需要社区自己负责托运和分配，好多社区就不组织了，业主只能联系到愿意配送的私人餐饮或农场，价格贵质量没保障就算了，有时候还会被举报，买个一两次就买不到了！今天我们楼下水果店老板去进货还被抓了（还好社区出面给办了证现在放出来了）<br />慢性病人也是，只有去医院看病能出门，但是家里没车就算完了。买药只能和自己找药店老板在铁栅栏交易，不能用医保卡，手机支付，这要是独居老人怎么办？",8,3,13,1582111827.392865,3小时前
4473740987594907,6405704820,季宬姜,9,以后会轮到我们的 ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>以后会轮到我们的 ",0,0,2,1582111830.823357,1小时前
4473691599569611,2254203630,ms丶蕾蕾,28,看看武汉人民得菜价，这样的还要靠抢/**/别再吐槽武汉了，我们牺牲得够多了！/**/已经封小区了！不是病死，就是饿死！/**/100元的菜: 大白菜，青椒，蕃茄，花菜，茼蒿，土豆，萝卜。50元的菜: 土豆，大白菜，青椒，萝卜。/**/我就想问问！各地捐赠给我们的物资呢？能不能给点平价菜？这种贵不说，还各种烂，土豆长芽都往里面放！@人民日报 @一点资讯 @武汉发布 ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>看看武汉人民得菜价，这样的还要靠抢<br />别再吐槽武汉了，我们牺牲得够多了！<br />已经封小区了！不是病死，就是饿死！<br />100元的菜: 大白菜，青椒，蕃茄，花菜，茼蒿，土豆，萝卜。50元的菜: 土豆，大白菜，青椒，萝卜。<br />我就想问问！各地捐赠给我们的物资呢？能不能给点平价菜？这种贵不说，还各种烂，土豆长芽都往里面放！<a href='/n/人民日报'>@人民日报</a> <a href='/n/一点资讯'>@一点资讯</a> <a href='/n/武汉发布'>@武汉发布</a> <a data-url=""http://t.cn/R2WxQOQ"" href=""http://weibo.com/p/1001018008642010000000000"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">武汉</span></a>",9,28,70,1582111834.358574,4小时前
4473740668304671,2053333847,安好world,33,一声长叹，哀民生之艰难，其实也是哀伤自己。 ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>一声长叹，哀民生之艰难，其实也是哀伤自己。 ",0,1,1,1582111836.815241,1小时前
4473661756653246,1261093102,全真道士梁兴扬,48,#鄂霸#贵州省捐助鄂州的菜都烂在仓库里了？？？/**/更新：网友@斯狄宇匹得 统计了贵州支援鄂州蔬菜明细，请大家注意看表格及网友咨询后得到的回复。 ,#鄂霸#贵州省捐助鄂州的菜都烂在仓库里了？？？<br />更新：网友<a href='/n/斯狄宇匹得'>@斯狄宇匹得</a> 统计了贵州支援鄂州蔬菜明细，请大家注意看表格及网友咨询后得到的回复。 ,2,0,6,1582111842.297498,1小时前
4473740051929871,6626699271,炙炎0416,9,难道真的要饿死人才才会有有效的措施吗？人命这么轻贱的吗 ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>难道真的要饿死人才才会有有效的措施吗？人命这么轻贱的吗 ",1,0,6,1582111846.752397,1小时前
4473740051929871,6626699271,炙炎0416,9,难道真的要饿死人才才会有有效的措施吗？人命这么轻贱的吗 ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a>难道真的要饿死人才才会有有效的措施吗？人命这么轻贱的吗 ",1,0,6,1582111849.704047,1小时前
4473739301266435,5250148994,随繆,9, 为什么热搜上不去上不去上不去上不去？？？？？？？人间魔幻 ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a> 为什么热搜上不去上不去上不去上不去？？？？？？？人间魔幻 ",0,0,8,1582111853.095331,1小时前
4473738420738166,5767258342,篠氏每天都在恰柠檬,14,/**/不在武汉但是刷这个话题看得很难受/**/微信城市服务-举报中心-投诉电话本/**//**/不知道社会保障还有消费维权这种投诉能不能有用.... ,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23&extparam=%23%E6%AD%A6%E6%B1%89%E5%B8%82%E6%B0%91%E7%8E%B0%E5%9C%A8%E5%A6%82%E4%BD%95%E8%B4%AD%E7%89%A9%23"" data-hide=""""><span class=""surl-text"">#武汉市民现在如何购物#</span></a><br />不在武汉但是刷这个话题看得很难受<br />微信城市服务-举报中心-投诉电话本<br /><br />不知道社会保障还有消费维权这种投诉能不能有用....<span class=""url-icon""><img alt=[失望] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_shiwang-7925938d93.png"" style=""width:1em; height:1em;"" /></span> ",0,0,4,1582111857.549465,1小时前
